Voltage (V),Current (A),Voltage error (V),Current error (A)
1.1361290322580646,2.932551319648094e-06,0.0016823748142458202,2.622953639295941e-06
1.1341935483870969,1.7595307917888564e-05,0.002970545660186143,1.2715239524151789e-05
1.1296774193548387,5.571847507331378e-05,0.00743476660174858,4.029457838666902e-05
1.1406451612903226,5.865102639296188e-06,0.004963970080431318,5.245907278591882e-06
1.13741935483871,4.105571847507331e-05,0.007774126622653974,2.3968113480002987e-05
1.147741935483871,1.466275659824047e-05,0.0024819850402156536,7.183254377663279e-06
1.1496774193548387,2.6392961876832843e-05,0.004963970080431337,2.3606582753663468e-05
1.16,2.932551319648094e-06,0.004141111364098355,2.622953639295941e-06
1.1593548387096773,1.466275659824047e-05,0.0032386839736802783,8.294507697202903e-06
1.1451612903225805,7.917888563049854e-05,0.014016490956387358,6.145776843368792e-05
1.1625806451612903,1.7595307917888564e-05,0.0033647496284916777,1.573772183577565e-05
1.1703225806451614,8.797653958944282e-06,0.004318245298240401,7.868860917887825e-06
1.1696774193548387,1.1730205278592376e-05,0.001956871082335914,7.647158246572023e-06
1.1716129032258062,2.932551319648094e-06,0.0016823748142458337,2.622953639295941e-06
1.1690322580645163,5.865102639296188e-06,0.003827715348178427,5.245907278591882e-06
1.1683870967741936,4.98533724340176e-05,0.007655430696356816,3.8145718572455365e-05
1.1838709677419357,1.7595307917888564e-05,0.002580645161290318,1.2715239524151789e-05
1.1851612903225806,0.0,0.002675669852042318,0.0
1.1935483870967745,2.932551319648094e-06,0.0009123958466923061,2.622953639295941e-06
1.1948387096774193,5.865102639296188e-06,0.0014711940969020917,3.2124490176256077e-06
1.1974193548387095,0.0,0.0032128773156099855,0.0
1.2025806451612904,0.0,0.0010795613245601133,0.0
1.2038709677419355,1.1730205278592376e-05,0.0010795613245600869,6.4248980352512154e-06
1.1858064516129034,7.917888563049854e-05,0.01170572225036566,6.117726597257619e-05
1.2006451612903226,2.6392961876832843e-05,0.004598330240311066,1.729956739443123e-05
1.2122580645161292,1.1730205278592376e-05,0.002481985040215653,7.647158246572023e-06
1.2116129032258065,1.1730205278592376e-05,0.003486259635124192,7.647158246572023e-06
1.2232258064516128,8.797653958944282e-06,0.0016823748142458198,3.2124490176256077e-06
1.2174193548387096,1.1730205278592376e-05,0.0038277153481783943,4.9070969298186245e-06
1.2180645161290324,4.398826979472141e-05,0.008490675549090124,3.615492083852772e-05
1.2322580645161287,2.932551319648094e-06,0.0012903225806451867,2.622953639295941e-06
1.212258064516129,9.3841642228739e-05,0.010418905413257464,5.634773548140973e-05
1.2303225806451614,2.346041055718475e-05,0.0039349550147037,1.7886159157744172e-05
1.2309677419354839,3.2258064516129034e-05,0.006093274298383264,2.8852490032255358e-05
1.2374193548387096,5.865102639296188e-06,0.005047124442737535,3.2124490176256077e-06
1.2458064516129033,5.865102639296188e-06,0.001079561324560103,3.2124490176256077e-06
1.2503225806451614,2.932551319648094e-06,0.0028269551355105354,2.622953639295941e-06
1.2529032258064516,0.0,0.0019568710823358905,0.0
1.246451612903226,1.7595307917888564e-05,0.004793335644130766,1.0491814557183765e-05
1.2548387096774194,8.797653958944282e-06,0.002040179135592501,5.245907278591882e-06
1.2561290322580647,1.7595307917888564e-05,0.0037173833008742846,1.573772183577565e-05
1.2670967741935484,2.932551319648094e-06,0.0016823748142458645,2.622953639295941e-06
1.2651612903225806,8.797653958944282e-06,0.0005770498006451184,5.245907278591882e-06
1.2716129032258063,1.1730205278592376e-05,0.0010795613245601135,7.647158246572023e-06
1.2729032258064517,1.466275659824047e-05,0.002159122649120216,7.183254377663279e-06
1.2767741935483872,8.797653958944282e-06,0.0010795613245600923,5.2459072785918825e-06
1.2812903225806456,2.932551319648094e-06,0.004018686839328385,2.622953639295941e-06
1.2812903225806451,5.865102639296188e-06,0.0027973526953133875,5.245907278591882e-06
1.287741935483871,5.865102639296188e-06,0.0014134775677552467,3.2124490176256077e-06
1.2838709677419355,1.466275659824047e-05,0.0053978066228005045,1.0158655762867315e-05
1.2916129032258064,1.1730205278592376e-05,0.0014711940969021231,4.9070969298186245e-06
1.2954838709677419,5.865102639296188e-06,0.002675669852042286,5.245907278591882e-06
1.2954838709677419,0.0,0.00551980635773095,0.0
1.3019354838709678,1.7595307917888564e-05,0.0021591226491201976,9.637347052876823e-06
1.304516129032258,5.865102639296188e-06,0.001471194096902092,3.2124490176256077e-06
1.3206451612903227,0.0,0.00609327429838327,0.0
1.3129032258064517,8.797653958944282e-06,0.0015803159630858982,3.2124490176256077e-06
1.3148387096774194,2.932551319648094e-06,0.0023439873709141844,2.622953639295941e-06
1.312258064516129,8.797653958944282e-06,0.0027973526953133997,5.2459072785918825e-06
1.3219354838709676,8.797653958944282e-06,0.0010795613245600817,5.245907278591882e-06
1.3277419354838709,2.932551319648094e-06,0.0014711940969021346,2.622953639295941e-06
1.3161290322580645,4.69208211143695e-05,0.008703701653698085,4.196725822873505e-05
1.3251612903225807,0.0,0.0027973526953133975,0.0
1.3225806451612905,5.2785923753665686e-05,0.0073559704845105765,3.4349678508730374e-05
1.3387096774193548,0.0,0.00273718754007696,0.0
1.3387096774193548,2.932551319648094e-06,0.0015803159630859342,2.622953639295941e-06
1.3406451612903225,1.1730205278592376e-05,0.0014711940969021349,7.647158246572023e-06
1.3458064516129034,1.466275659824047e-05,0.002481985040215621,4.147253848601451e-06
1.349032258064516,2.932551319648094e-06,0.0032128773156099855,2.622953639295941e-06
1.3580645161290323,1.466275659824047e-05,0.010601081758164497,1.3114768196479705e-05
1.3561290322580646,5.865102639296188e-06,0.002343987370914199,3.2124490176256077e-06
1.3522580645161288,3.2258064516129034e-05,0.004018686839328382,2.04859228112293e-05
1.3612903225806452,5.865102639296188e-06,0.002040179135592501,3.2124490176256077e-06
1.361290322580645,3.519061583577713e-05,0.006642342026443223,2.2179085514591247e-05
1.3683870967741936,1.7595307917888564e-05,0.0030806029384034483,7.647158246572023e-06
1.3709677419354838,1.1730205278592376e-05,0.0037619044482873113,1.0491814557183763e-05
1.3799999999999997,1.1730205278592376e-05,0.010538073284694412,6.4248980352512154e-06
1.372258064516129,5.865102639296188e-06,0.004705698717112358,3.2124490176256077e-06
1.3793548387096775,8.797653958944282e-06,0.003238683973680298,7.868860917887825e-06
1.384516129032258,5.865102639296188e-06,0.001682374814245861,3.2124490176256077e-06
1.3825806451612905,2.346041055718475e-05,0.002343987370914199,1.2162135691101304e-05
1.3922580645161289,5.865102639296188e-06,0.0021591226491201633,5.245907278591882e-06
1.3774193548387097,7.331378299120235e-05,0.013127090289919879,5.92346330695723e-05
1.4006451612903226,0.0,0.0010795613245601242,0.0
1.4032258064516128,2.932551319648094e-06,0.0015803159630859342,2.622953639295941e-06
1.4129032258064518,2.932551319648094e-06,0.0024139725075960914,2.622953639295941e-06
1.3929032258064518,7.917888563049854e-05,0.012152345474034706,6.117726597257619e-05
1.4096774193548387,5.865102639296188e-06,0.003413872659438198,5.245907278591882e-06
1.4116129032258065,1.1730205278592376e-05,0.001956871082335861,4.907096929818624e-06
1.4148387096774193,1.1730205278592376e-05,0.001731149401935342,4.907096929818625e-06
1.4219354838709677,1.7595307917888564e-05,0.002942388193804229,9.637347052876821e-06
1.416774193548387,0.0,0.0027973526953133892,0.0
1.4309677419354838,2.932551319648094e-06,0.001154099601290227,2.622953639295941e-06
1.4316129032258065,8.797653958944282e-06,0.0016823748142458508,3.2124490176256077e-06
1.4309677419354838,2.932551319648094e-06,0.002343987370914199,2.622953639295941e-06
1.4425806451612906,2.0527859237536656e-05,0.006852086734117029,8.8948685560722e-06
1.4516129032258065,0.0,0.0065158096376529764,0.0
1.4458064516129032,0.0,0.004506903018470459,0.0
1.4445161290322581,8.797653958944282e-06,0.003080602938403436,5.2459072785918825e-06
1.4490322580645159,2.932551319648094e-06,0.003580499851744921,2.622953639295941e-06
1.4529032258064514,1.466275659824047e-05,0.0019568710823358554,5.865102639296187e-06
1.4548387096774194,1.466275659824047e-05,0.0025806451612903286,7.183254377663279e-06
1.4458064516129032,7.331378299120235e-05,0.014058003819318559,6.234689626237331e-05
1.4593548387096773,1.1730205278592376e-05,0.001956871082335879,7.647158246572023e-06
1.464516129032258,1.1730205278592376e-05,0.003761904448287281,1.0491814557183763e-05
1.4709677419354836,2.932551319648094e-06,0.0015803159630858982,2.622953639295941e-06
1.4690322580645163,1.1730205278592376e-05,0.005884776387608459,6.4248980352512154e-06
1.4670967741935486,7.917888563049854e-05,0.013879217351767614,5.4956981936058547e-05
1.4703225806451612,1.7595307917888564e-05,0.003580499851744952,4.907096929818624e-06
1.48,1.466275659824047e-05,0.0033399171885276856,1.0158655762867314e-05
1.487741935483871,8.797653958944282e-06,0.001913857674089214,5.245907278591882e-06
1.4832258064516128,1.7595307917888564e-05,0.0024819850402156302,6.4248980352512154e-06
1.5038709677419355,1.7595307917888564e-05,0.006412786394729881,6.4248980352512154e-06
1.4993548387096776,1.1730205278592376e-05,0.0043182452982403864,4.907096929818625e-06
1.494193548387097,2.932551319648094e-05,0.0033399171885276835,1.3754884926168416e-05
1.5006451612903227,8.797653958944282e-06,0.0027973526953133524,3.2124490176256077e-06
1.501290322580645,1.466275659824047e-05,0.001471194096902092,5.865102639296187e-06
1.5103225806451612,0.0,0.0036949215647164566,0.0
1.5122580645161292,2.932551319648094e-06,0.002120216351632894,2.622953639295941e-06
1.5225806451612904,5.865102639296188e-06,0.006948599751141267,3.2124490176256077e-06
1.5187096774193545,1.1730205278592376e-05,0.0021202163516328997,1.0491814557183763e-05
1.5148387096774194,1.7595307917888564e-05,0.0023439873709141723,1.0491814557183763e-05
1.5206451612903227,1.1730205278592376e-05,0.0026756698520422817,4.907096929818625e-06
1.5329032258064514,2.932551319648094e-06,0.003212877315609982,2.622953639295941e-06
1.5348387096774194,0.0,0.0027973526953134283,0.0
1.533548387096774,2.932551319648094e-06,0.001956871082335879,2.622953639295941e-06
1.5335483870967743,8.797653958944282e-06,0.004793335644130766,5.245907278591882e-06
1.5419354838709678,2.932551319648094e-06,0.002040179135592501,2.622953639295941e-06
1.543225806451613,1.1730205278592376e-05,0.0017311494019352958,6.4248980352512154e-06
1.516774193548387,0.0001495601173020528,0.012490162622276186,5.6164291471550095e-05
1.5361290322580645,7.331378299120235e-05,0.010655908553322635,4.746748990099309e-05
1.5503225806451615,2.0527859237536656e-05,0.004039348604515733,1.5294316493144046e-05
1.5625806451612905,5.865102639296188e-06,0.008874192962089978,5.245907278591882e-06
1.5664516129032258,1.1730205278592376e-05,0.0011540996012902318,1.0491814557183763e-05
1.5516129032258066,7.038123167155426e-05,0.014512544360260645,5.972621521689603e-05
1.56,1.466275659824047e-05,0.001956871082335879,7.183254377663279e-06
1.5664516129032258,1.1730205278592376e-05,0.004337480339089456,4.907096929818625e-06
1.5709677419354837,0.0,0.002040179135592515,0.0
1.5541935483870968,7.917888563049855e-05,0.015839990750373106,6.758878728862374e-05
1.5793548387096776,5.865102639296188e-06,0.0019568710823358814,3.2124490176256077e-06
1.5825806451612905,1.1730205278592376e-05,0.0019568710823358554,4.907096929818625e-06
1.5812903225806452,2.932551319648094e-06,0.004506903018470454,2.622953639295941e-06
1.5929032258064515,2.932551319648094e-06,0.0021202163516328997,2.622953639295941e-06
1.5883870967741935,1.7595307917888564e-05,0.003238683973680284,1.2715239524151789e-05
1.5838709677419354,5.571847507331378e-05,0.010834100402417213,4.662664378733558e-05
1.5987096774193548,2.932551319648094e-05,0.004963970080431314,1.1730205278592374e-05
1.5935483870967742,8.797653958944282e-06,0.005161290322580641,5.2459072785918825e-06
1.5993548387096772,1.1730205278592376e-05,0.004598330240311096,1.0491814557183763e-05
1.6070967741935482,0.0,0.0016823748142458202,0.0
1.6109677419354838,5.865102639296188e-06,0.0011540996012902368,3.2124490176256077e-06
1.610322580645161,8.797653958944282e-06,0.005727055747399258,5.245907278591882e-06
1.6200000000000003,2.932551319648094e-06,0.0016823748142458202,2.622953639295941e-06
1.624516129032258,0.0,0.0014711940969021192,0.0
1.6206451612903225,8.797653958944282e-06,0.0046163984051608604,5.245907278591882e-06
1.6264516129032258,2.346041055718475e-05,0.004506903018470459,2.0983629114367526e-05
1.6303225806451613,2.932551319648094e-06,0.0025153017664023146,2.622953639295941e-06
1.6316129032258069,1.466275659824047e-05,0.0035804998517449164,1.0158655762867314e-05
1.6335483870967742,8.797653958944282e-06,0.004337480339089444,5.2459072785918825e-06
1.6354838709677417,5.865102639296188e-06,0.003026074683757045,3.2124490176256077e-06
1.652258064516129,5.865102639296188e-06,0.009277769296643899,5.245907278591882e-06
1.6516129032258065,1.1730205278592376e-05,0.008411874071229258,6.4248980352512154e-06
1.6483870967741936,0.0,0.0009123958466923061,0.0
1.6509677419354838,1.466275659824047e-05,0.003080602938403413,5.865102639296187e-06
1.652258064516129,5.865102639296188e-06,0.0032128773156099855,5.245907278591882e-06
1.6464516129032258,7.038123167155426e-05,0.013303469851645943,5.972621521689603e-05
1.6561290322580646,1.7595307917888564e-05,0.0037173833008742833,4.907096929818624e-06
1.6664516129032259,2.932551319648094e-06,0.001471194096902092,2.622953639295941e-06
1.6683870967741936,0.0,0.0019138576740891752,0.0
1.674838709677419,0.0,0.001913857674089214,0.0
1.6754838709677422,8.797653958944282e-06,0.0023439873709141866,5.245907278591882e-06
1.681290322580645,0.0,0.0010795613245600817,0.0
1.681935483870968,8.797653958944282e-06,0.002826955135510542,7.868860917887823e-06
1.6838709677419357,5.865102639296188e-06,0.002234904267830789,3.2124490176256077e-06
1.6832258064516132,1.7595307917888564e-05,0.0024819850402156463,6.4248980352512154e-06
1.692258064516129,1.466275659824047e-05,0.0029705456601861425,7.183254377663279e-06
1.6967741935483869,2.932551319648094e-06,0.0012903225806451422,2.622953639295941e-06
1.6935483870967745,1.1730205278592376e-05,0.0024139725075960914,4.907096929818625e-06
1.6993548387096777,1.1730205278592376e-05,0.0027973526953133853,4.907096929818625e-06
1.7038709677419355,1.466275659824047e-05,0.001682374814245861,4.147253848601451e-06
1.7058064516129032,2.932551319648094e-06,0.002308199202580439,2.622953639295941e-06
1.7116129032258065,5.865102639296188e-06,0.0007067387838776233,3.2124490176256077e-06
1.7096774193548387,3.8123167155425224e-05,0.008939617071323241,3.409839731084724e-05
1.7141935483870967,8.797653958944282e-06,0.0021591226491201976,3.2124490176256077e-06
1.7135483870967743,4.398826979472141e-05,0.009586671288261545,3.934430458943912e-05
1.7109677419354843,5.571847507331378e-05,0.011233960701769755,4.0294578386669014e-05
1.7283870967741932,0.0,0.0024819850402156784,0.0
1.72,1.1730205278592376e-05,0.0033399171885276835,1.0491814557183763e-05
1.7296774193548388,2.346041055718475e-05,0.002797352695313422,8.8948685560722e-06
1.7367741935483871,5.865102639296188e-06,0.0011540996012901971,3.2124490176256077e-06
1.743225806451613,5.865102639296188e-06,0.005884776387608463,3.2124490176256077e-06
1.7406451612903227,1.1730205278592376e-05,0.0011540996012901971,6.4248980352512154e-06
1.723225806451613,8.211143695014664e-05,0.012883856429797799,6.694957501525404e-05
1.746451612903226,1.7595307917888564e-05,0.004616398405160821,4.907096929818624e-06
1.7496774193548386,1.466275659824047e-05,0.001956871082335896,8.294507697202904e-06
1.7490322580645163,2.0527859237536656e-05,0.0034622988038706622,8.8948685560722e-06
1.7561290322580647,5.865102639296188e-06,0.0011540996012901971,3.2124490176256077e-06
1.761935483870968,0.0,0.002797352695313381,0.0
1.7638709677419353,5.865102639296188e-06,0.0010795613245601187,3.2124490176256077e-06
1.7690322580645161,1.466275659824047e-05,0.0028269551355105276,1.0158655762867314e-05
1.7600000000000002,1.1730205278592376e-05,0.007160999703489872,1.0491814557183763e-05
1.7709677419354837,0.0,0.0037619044482873044,0.0
1.7774193548387096,1.1730205278592376e-05,0.002040179135592515,2.622953639295941e-06
1.7774193548387096,2.932551319648094e-05,0.004913402003783164,1.3754884926168416e-05
1.7819354838709678,2.0527859237536656e-05,0.002343987370914199,1.2162135691101301e-05
1.786451612903226,2.932551319648094e-06,0.0023081992025803942,2.622953639295941e-06
1.7851612903225806,1.466275659824047e-05,0.0021591226491201633,5.865102639296187e-06
1.7948387096774194,5.865102639296188e-06,0.0014711940969021075,5.245907278591882e-06
1.7961290322580645,1.466275659824047e-05,0.00333991718852767,1.0158655762867314e-05
1.8006451612903223,1.7595307917888564e-05,0.002644374391215389,1.2715239524151789e-05
1.7967741935483872,0.0,0.004740947889257742,0.0
1.8070967741935484,1.1730205278592376e-05,0.002481985040215679,1.0491814557183763e-05
1.813548387096774,8.797653958944282e-06,0.004018686839328386,7.868860917887825e-06
1.8006451612903227,4.105571847507331e-05,0.011152149902622904,2.700496054714683e-05
1.8070967741935484,5.571847507331378e-05,0.009543154625600327,4.9836119146622874e-05
1.8206451612903227,2.932551319648094e-06,0.00282695513551053,2.622953639295941e-06
1.8135483870967744,4.69208211143695e-05,0.006147679612682135,2.973323602495384e-05
1.8193548387096776,2.0527859237536656e-05,0.004561979233461618,1.5294316493144046e-05
1.8283870967741938,8.797653958944282e-06,0.0019138576740891874,5.2459072785918825e-06
1.8258064516129031,2.346041055718475e-05,0.0030260746837570546,1.2162135691101304e-05
1.838064516129032,8.797653958944282e-06,0.004220755415173175,5.245907278591882e-06
1.8399999999999999,5.865102639296188e-06,0.001956871082335896,3.2124490176256077e-06
1.8316129032258064,3.519061583577713e-05,0.007264871360133813,2.8310893574538817e-05
1.8464516129032258,0.0,0.0019568710823358554,0.0
1.8451612903225807,1.7595307917888564e-05,0.003289690008769525,7.647158246572023e-06
1.852258064516129,8.797653958944282e-06,0.002120216351632905,5.2459072785918825e-06
1.8516129032258064,1.466275659824047e-05,0.00258064516129034,1.0158655762867315e-05
1.8567741935483872,5.865102639296188e-06,0.004240432703265778,5.245907278591882e-06
1.86,5.865102639296188e-06,0.0019568710823358935,3.2124490176256077e-06
1.8638709677419354,1.466275659824047e-05,0.0023081992025803942,4.147253848601451e-06
1.8587096774193548,5.865102639296188e-06,0.004018686839328349,5.245907278591882e-06
1.864516129032258,5.865102639296188e-06,0.0024139725075960914,3.2124490176256077e-06
1.8735483870967742,5.865102639296188e-06,0.0005770498006451383,5.245907278591882e-06
1.870967741935484,1.466275659824047e-05,0.0027371875400769912,7.183254377663279e-06
1.8774193548387097,1.7595307917888564e-05,0.0024139725075960914,6.4248980352512154e-06
1.88258064516129,2.932551319648094e-06,0.002343987370914199,2.622953639295941e-06
1.8883870967741934,8.797653958944282e-06,0.0019568710823358554,5.2459072785918825e-06
1.890967741935484,1.1730205278592376e-05,0.0046879747418283775,6.4248980352512154e-06
1.872258064516129,9.3841642228739e-05,0.013177725348837961,6.187613792329823e-05
1.883225806451613,6.451612903225807e-05,0.0109259164542021,5.1231596016240374e-05
1.9006451612903228,5.865102639296188e-06,0.0010795613245601242,3.2124490176256077e-06
1.9,5.865102639296188e-06,0.003761904448287282,5.245907278591882e-06
1.8967741935483873,4.98533724340176e-05,0.007523808896574585,3.837050377430176e-05
1.9051612903225805,2.346041055718475e-05,0.002343987370914185,5.2459072785918825e-06
1.9174193548387095,1.1730205278592376e-05,0.006425754631219993,1.0491814557183763e-05
1.9174193548387097,5.865102639296188e-06,0.001471194096902127,3.2124490176256077e-06
1.923225806451613,2.932551319648094e-06,0.0021202163516329075,2.622953639295941e-06
1.927741935483871,1.1730205278592376e-05,0.004793335644130761,1.0491814557183763e-05
1.9200000000000004,2.346041055718475e-05,0.005351339704084565,9.814193859637249e-06
1.9296774193548387,2.932551319648094e-06,0.002308199202580439,2.622953639295941e-06
1.9316129032258065,5.865102639296188e-06,0.002120216351632894,5.245907278591882e-06
1.9361290322580644,5.865102639296188e-06,0.0021202163516328702,3.2124490176256077e-06
1.9348387096774193,1.1730205278592376e-05,0.002942388193804184,4.907096929818625e-06
1.9387096774193548,8.797653958944282e-06,0.0037619044482873035,7.868860917887823e-06
1.9393548387096775,2.932551319648094e-05,0.005351339704084584,1.4953136403497903e-05
1.9438709677419355,0.0,0.0037173833008742954,0.0
1.9503225806451614,2.932551319648094e-06,0.0011540996012902368,2.622953639295941e-06
1.9548387096774196,8.797653958944282e-06,0.002234904267830815,3.2124490176256077e-06
1.9619354838709675,1.466275659824047e-05,0.008864807245067188,1.3114768196479705e-05
1.9638709677419357,8.797653958944282e-06,0.002481985040215642,3.2124490176256077e-06
1.9638709677419357,2.932551319648094e-06,0.001413477567755279,2.622953639295941e-06
1.9677419354838708,1.1730205278592376e-05,0.0020401791355925012,7.647158246572023e-06
1.973548387096774,0.0,0.001682374814245861,0.0
1.9651612903225808,4.105571847507331e-05,0.004598330240311114,1.729956739443123e-05
1.9761290322580645,2.0527859237536656e-05,0.0019568710823358935,9.814193859637247e-06
1.9838709677419355,5.865102639296188e-06,0.0012903225806451422,3.2124490176256077e-06
1.9851612903225806,0.0,0.001471194096902092,0.0
1.9851612903225806,1.1730205278592376e-05,0.0031075082783980214,7.647158246572023e-06
1.9858064516129033,1.7595307917888564e-05,0.004337480339089446,4.9070969298186245e-06
1.9929032258064516,5.865102639296188e-06,0.0014134775677552831,5.245907278591882e-06
1.9961290322580645,2.932551319648094e-06,0.0021202163516329075,2.622953639295941e-06
2.000645161290323,2.932551319648094e-06,0.0016823748142458339,2.622953639295941e-06
2.001290322580645,8.797653958944282e-06,0.00267566985204229,7.868860917887825e-06
2.0064516129032257,5.865102639296188e-06,0.002040179135592473,5.245907278591882e-06
2.0141935483870967,2.932551319648094e-06,0.0021591226491202054,2.622953639295941e-06
2.0083870967741935,5.865102639296188e-06,0.0019568710823358493,3.2124490176256077e-06
2.0116129032258065,1.7595307917888564e-05,0.0029705456601861616,1.2715239524151789e-05
2.0174193548387094,1.466275659824047e-05,0.0032386839736802697,5.865102639296187e-06
2.0180645161290323,8.797653958944282e-06,0.004240432703265769,5.245907278591882e-06
2.0270967741935486,2.932551319648094e-06,0.0019568710823358376,2.622953639295941e-06
2.032258064516129,2.932551319648094e-06,0.0009123958466923687,2.622953639295941e-06
2.0283870967741935,5.865102639296188e-06,0.0014134775677552708,3.2124490176256077e-06
2.032258064516129,5.865102639296188e-06,0.0024139725075960792,3.2124490176256077e-06
2.031612903225806,1.1730205278592376e-05,0.002481985040215649,4.907096929818625e-06
2.0380645161290323,2.932551319648094e-06,0.001079561324560071,2.622953639295941e-06
2.044516129032258,2.932551319648094e-06,0.0019138576740892292,2.622953639295941e-06
2.0406451612903225,8.797653958944282e-06,0.0039349550147037065,5.2459072785918825e-06
2.0483870967741935,8.797653958944282e-06,0.0015803159630859342,3.2124490176256077e-06
2.0490322580645164,2.932551319648094e-05,0.0032128773156099555,1.0972602307254958e-05
2.052903225806452,8.797653958944282e-06,0.0026756698520422986,5.2459072785918825e-06
2.061290322580645,5.865102639296188e-06,0.002234904267830777,3.2124490176256077e-06
2.0535483870967743,4.105571847507332e-05,0.008441510830346383,3.353895238825994e-05
2.0638709677419356,5.865102639296188e-06,0.0010795613245601133,3.2124490176256077e-06
2.0664516129032258,8.797653958944282e-06,0.001956871082335902,5.245907278591882e-06
2.074193548387097,5.865102639296188e-06,0.0018247916933846122,3.2124490176256077e-06
2.072258064516129,2.932551319648094e-06,0.003827715348178383,2.622953639295941e-06
2.0754838709677417,2.0527859237536656e-05,0.0017311494019352494,5.245907278591882e-06
2.0806451612903225,1.1730205278592376e-05,0.0024139725075961035,7.647158246572023e-06
2.085806451612903,2.932551319648094e-06,0.003934955014703695,2.622953639295941e-06
2.0851612903225805,1.1730205278592376e-05,0.0037173833008742815,1.0491814557183763e-05
2.089032258064516,0.0,0.0026756698520422773,0.0
2.0903225806451613,2.932551319648094e-06,0.0036495833867693016,2.622953639295941e-06
2.0961290322580646,5.865102639296188e-06,0.0005770498006451383,3.2124490176256077e-06
2.089032258064516,3.812316715542522e-05,0.008636490596480806,2.8005481258213067e-05
2.1,1.466275659824047e-05,0.0043756967633066775,1.0158655762867315e-05
2.103870967741935,2.346041055718475e-05,0.0032128773156099837,1.2162135691101303e-05
2.1161290322580646,2.932551319648094e-06,0.005842183960088667,2.622953639295941e-06
2.1103225806451613,5.865102639296188e-06,0.0035804998517448977,3.2124490176256077e-06
2.114193548387097,2.346041055718475e-05,0.0014711940969021073,6.687245895009607e-06
2.121290322580645,2.0527859237536656e-05,0.0014711940969021073,5.2459072785918825e-06
2.1180645161290323,1.466275659824047e-05,0.0036036748500049274,4.147253848601451e-06
2.121290322580645,1.7595307917888564e-05,0.0028269551355105255,7.647158246572023e-06
2.129677419354839,2.932551319648094e-06,0.0019138576740891874,2.622953639295941e-06
2.133548387096774,1.1730205278592376e-05,0.0014711940969021388,4.907096929818625e-06
2.134193548387097,5.865102639296188e-06,0.0029705456601861616,5.245907278591882e-06
2.1329032258064515,2.0527859237536656e-05,0.002481985040215644,1.2162135691101301e-05
2.1470967741935483,1.466275659824047e-05,0.00905986564208614,5.865102639296187e-06
2.1406451612903226,2.932551319648094e-06,0.0036036748500048545,2.622953639295941e-06
2.1535483870967744,5.865102639296188e-06,0.004616398405160858,3.2124490176256077e-06
2.150967741935484,2.932551319648094e-06,0.0030806029384034483,2.622953639295941e-06
2.1516129032258062,2.932551319648094e-06,0.005161290322580657,2.622953639295941e-06
2.1599999999999997,1.1730205278592376e-05,0.001956871082335896,6.4248980352512154e-06
2.1645161290322585,8.797653958944282e-06,0.00273718754007696,7.868860917887825e-06
2.1645161290322585,5.865102639296188e-06,0.0012903225806451867,5.245907278591882e-06
2.1761290322580646,1.1730205278592376e-05,0.00839205808594019,4.9070969298186245e-06
2.1703225806451614,8.797653958944282e-06,0.0021202163516328863,5.245907278591882e-06
2.1716129032258062,1.466275659824047e-05,0.0019138576740891874,1.3114768196479705e-05
2.178709677419355,2.932551319648094e-06,0.0007067387838776719,2.622953639295941e-06
2.181290322580645,0.0,0.001413477567755271,0.0
2.1825806451612904,2.6392961876832843e-05,0.0023439873709141822,1.2019883596433545e-05
2.1780645161290324,4.98533724340176e-05,0.006791069608743608,3.1747492323107e-05
2.1909677419354834,1.466275659824047e-05,0.0010795613245601348,4.147253848601451e-06
2.183225806451613,3.2258064516129034e-05,0.003080602938403407,2.04859228112293e-05
2.1993548387096773,5.865102639296188e-06,0.0010795613245600923,5.245907278591882e-06
2.194193548387097,8.797653958944282e-06,0.0029423881938042073,5.2459072785918825e-06
2.206451612903226,1.466275659824047e-05,0.0075238088965745775,5.865102639296187e-06
2.2090322580645156,8.797653958944282e-06,0.0016823748142458747,3.2124490176256077e-06
2.2116129032258067,5.865102639296188e-06,0.0025153017664023215,5.245907278591882e-06
2.2167741935483867,5.865102639296188e-06,0.00264437439121545,3.2124490176256077e-06
2.2148387096774194,8.797653958944282e-06,0.0032386839736803187,5.245907278591882e-06
2.227741935483871,2.932551319648094e-06,0.0029705456601861855,2.622953639295941e-06
2.2219354838709675,1.1730205278592376e-05,0.002481985040215644,4.9070969298186245e-06
2.2238709677419353,1.466275659824047e-05,0.002970545660186077,1.0158655762867314e-05
2.2348387096774194,5.865102639296188e-06,0.007709609933568828,5.245907278591882e-06
2.2348387096774194,2.932551319648094e-06,0.0010795613245601133,2.622953639295941e-06
2.233548387096774,5.865102639296188e-06,0.0014711940969021231,3.2124490176256077e-06
2.2380645161290325,2.6392961876832843e-05,0.00441358229070633,1.1281750182798442e-05
2.241290322580645,2.0527859237536656e-05,0.0030806029384034483,9.814193859637247e-06
2.244516129032258,6.744868035190616e-05,0.01597083710633892,5.7105742848741744e-05
2.244516129032258,1.466275659824047e-05,0.0029423881938042307,5.865102639296187e-06
2.232258064516129,1.7595307917888564e-05,0.003977041292238077,6.4248980352512154e-06
2.250967741935484,4.105571847507331e-05,0.004947171487143467,2.4324271382202602e-05
2.2606451612903227,2.932551319648094e-06,0.003080602938403478,2.622953639295941e-06
2.2625806451612904,1.1730205278592376e-05,0.002675669852042217,1.0491814557183763e-05
